country,stream,level,course_name,college_name,ranking,duration_years,total_cost_local,total_cost_inr,avg_salary_local,avg_salary_inr,roi,payback_years
India,Engineering & Technology,UG,Mathematics and Computing,Indian Institute of Technology Bhubaneswar,39,4.0,1800000.0,1800000.0,16.0,1600000.0,3.4444444444444446,1.125
India,Engineering & Technology,UG,Mechanical Engineering,Indian Institute of Technology Bhubaneswar,39,4.0,1800000.0,1800000.0,12.0,1200000.0,2.3333333333333335,1.5
India,Engineering & Technology,UG,Metallurgical and Materials Engineering,Indian Institute of Technology Bhubaneswar,39,4.0,1800000.0,1800000.0,10.0,1000000.0,1.7777777777777777,1.8
India,Engineering & Technology,PG,Computer Science and Engineering,Indian Institute of Technology Bhubaneswar,39,2.0,800000.0,800000.0,23.0,2300000.0,13.375,0.34782608695652173
India,Engineering & Technology,PG,VLSI Design,Indian Institute of Technology Bhubaneswar,39,2.0,800000.0,800000.0,23.0,2300000.0,13.375,0.34782608695652173
India,Engineering & Technology,PG,Transportation Engineering,Indian Institute of Technology Bhubaneswar,39,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Communication Engineering,Indian Institute of Technology Bhubaneswar,39,2.0,800000.0,800000.0,19.0,1900000.0,10.875,0.42105263157894735
India,Engineering & Technology,PG,Manufacturing Engineering,Indian Institute of Technology Bhubaneswar,39,2.0,800000.0,800000.0,11.0,1100000.0,5.875,0.7272727272727273
India,Engineering & Technology,PG,Environmental Engineering,Indian Institute of Technology Bhubaneswar,39,2.0,800000.0,800000.0,11.0,1100000.0,5.875,0.7272727272727273
India,Engineering & Technology,PG,Power Systems,Indian Institute of Technology Bhubaneswar,39,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Thermal Engineering,Indian Institute of Technology Bhubaneswar,39,2.0,800000.0,800000.0,11.0,1100000.0,5.875,0.7272727272727273
India,Engineering & Technology,UG,Electrical Engineering,Shanmugha Arts Science Technology & Research Academy,40,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Electronics and Communication Engineering,Shanmugha Arts Science Technology & Research Academy,40,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Computer Science and Engineering,Shanmugha Arts Science Technology & Research Academy,40,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Civil Engineering,Shanmugha Arts Science Technology & Research Academy,40,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Mechanical Engineering,Shanmugha Arts Science Technology & Research Academy,40,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Information Technology,Shanmugha Arts Science Technology & Research Academy,40,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,PG,Computer Science and Engineering,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Microelectronics,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Manufacturing Engineering,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Power Systems,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Data Science,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Environmental Engineering,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Control Systems,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,VLSI Design,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Machine Design,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Communication Engineering,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Transportation Engineering,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Artificial Intelligence,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Structural Engineering,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Thermal Engineering,Shanmugha Arts Science Technology & Research Academy,40,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,UG,Chemical Engineering,Institute of Chemical Technology,41,5.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,PG,Computer Science and Engineering,Institute of Chemical Technology,41,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Biotechnology,Institute of Chemical Technology,41,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Material Science and Engineering,Institute of Chemical Technology,41,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Control Systems,Institute of Chemical Technology,41,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Machine Design,Institute of Chemical Technology,41,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Artificial Intelligence,Institute of Chemical Technology,41,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Manufacturing Engineering,Institute of Chemical Technology,41,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Environmental Engineering,Institute of Chemical Technology,41,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Structural Engineering,Institute of Chemical Technology,41,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Data Science,Institute of Chemical Technology,41,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,UG,Architecture,Malaviya National Institute of Technology,42,5.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Artificial Intelligence and Data Engineering,Malaviya National Institute of Technology,42,4.0,1800000.0,1800000.0,13.0,1300000.0,2.611111111111111,1.3846153846153846
India,Engineering & Technology,UG,Chemical Engineering,Malaviya National Institute of Technology,42,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Civil Engineering,Malaviya National Institute of Technology,42,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Computer Science and Engineering,Malaviya National Institute of Technology,42,4.0,1800000.0,1800000.0,13.0,1300000.0,2.611111111111111,1.3846153846153846
India,Engineering & Technology,UG,Electrical Engineering,Malaviya National Institute of Technology,42,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,UG,Electronics and Communication Engineering,Malaviya National Institute of Technology,42,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,UG,Mechanical Engineering,Malaviya National Institute of Technology,42,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,UG,Metallurgical and Materials Engineering,Malaviya National Institute of Technology,42,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,PG,Computer Science and Engineering,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Manufacturing Engineering,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Control Systems,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Microelectronics,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,12.0,1200000.0,6.5,0.6666666666666666
India,Engineering & Technology,PG,Power Systems,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Chemical Engineering,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,VLSI Design,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,12.0,1200000.0,6.5,0.6666666666666666
India,Engineering & Technology,PG,Environmental Engineering,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,6.0,600000.0,2.75,1.3333333333333333
India,Engineering & Technology,PG,Machine Design,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Information Security,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,17.0,1700000.0,9.625,0.47058823529411764
India,Engineering & Technology,PG,Structural Engineering,Malaviya National Institute of Technology,42,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,UG,Civil Engineering,UPES,43,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Computer Science and Engineering,UPES,43,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Electrical Engineering,UPES,43,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Electronics and Communication Engineering,UPES,43,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Mechanical Engineering,UPES,43,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Information Technology,UPES,43,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,PG,Control Systems,UPES,43,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,VLSI Design,UPES,43,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Data Science,UPES,43,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Computer Science and Engineering,UPES,43,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Information Security,UPES,43,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Thermal Engineering,UPES,43,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Power Systems,UPES,43,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Microelectronics,UPES,43,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Artificial Intelligence,UPES,43,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Environmental Engineering,UPES,43,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Communication Engineering,UPES,43,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Machine Design,UPES,43,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Material Science and Engineering,UPES,43,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Biotechnology,UPES,43,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,UG,Architecture,"Visvesvaraya National Institute of Technology, Nagpur",44,5.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Chemical Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Civil Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Computer Science and Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,4.0,1800000.0,1800000.0,13.0,1300000.0,2.611111111111111,1.3846153846153846
India,Engineering & Technology,UG,Electrical and Electronics Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,UG,Electronics and Communication Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,UG,Mechanical Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,UG,Metallurgical and Materials Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Mining Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,PG,Machine Design,"Visvesvaraya National Institute of Technology, Nagpur",44,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Communication Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Manufacturing Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Thermal Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Computer Science and Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,PG,Chemical Engineering,"Visvesvaraya National Institute of Technology, Nagpur",44,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Artificial Intelligence,"Visvesvaraya National Institute of Technology, Nagpur",44,2.0,800000.0,800000.0,16.0,1600000.0,9.0,0.5
India,Engineering & Technology,PG,VLSI Design,"Visvesvaraya National Institute of Technology, Nagpur",44,2.0,800000.0,800000.0,15.0,1500000.0,8.375,0.5333333333333333
India,Engineering & Technology,PG,Data Science,"Visvesvaraya National Institute of Technology, Nagpur",44,2.0,800000.0,800000.0,14.0,1400000.0,7.75,0.5714285714285714
India,Engineering & Technology,UG,Computer Science and Engineering,Saveetha Institute of Medical and Technical Sciences,45,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Electrical Engineering,Saveetha Institute of Medical and Technical Sciences,45,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Civil Engineering,Saveetha Institute of Medical and Technical Sciences,45,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Information Technology,Saveetha Institute of Medical and Technical Sciences,45,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Mechanical Engineering,Saveetha Institute of Medical and Technical Sciences,45,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,Saveetha Institute of Medical and Technical Sciences,45,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,PG,Environmental Engineering,Saveetha Institute of Medical and Technical Sciences,45,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Machine Design,Saveetha Institute of Medical and Technical Sciences,45,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Power Systems,Saveetha Institute of Medical and Technical Sciences,45,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Biotechnology,Saveetha Institute of Medical and Technical Sciences,45,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Computer Science and Engineering,Saveetha Institute of Medical and Technical Sciences,45,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Microelectronics,Saveetha Institute of Medical and Technical Sciences,45,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Material Science and Engineering,Saveetha Institute of Medical and Technical Sciences,45,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Thermal Engineering,Saveetha Institute of Medical and Technical Sciences,45,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Manufacturing Engineering,Saveetha Institute of Medical and Technical Sciences,45,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,UG,Electronics and Communication Engineering,Symbiosis International,46,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Computer Science and Engineering,Symbiosis International,46,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Mechanical Engineering,Symbiosis International,46,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Electrical Engineering,Symbiosis International,46,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Civil Engineering,Symbiosis International,46,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Information Technology,Symbiosis International,46,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,PG,Computer Science and Engineering,Symbiosis International,46,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Information Security,Symbiosis International,46,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Artificial Intelligence,Symbiosis International,46,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Structural Engineering,Symbiosis International,46,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Environmental Engineering,Symbiosis International,46,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Biotechnology,Symbiosis International,46,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Power Systems,Symbiosis International,46,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Manufacturing Engineering,Symbiosis International,46,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,UG,Information Technology,Sri Sivasubramaniya Nadar College of Engineering,47,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Mechanical Engineering,Sri Sivasubramaniya Nadar College of Engineering,47,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Civil Engineering,Sri Sivasubramaniya Nadar College of Engineering,47,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Computer Science and Engineering,Sri Sivasubramaniya Nadar College of Engineering,47,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,Sri Sivasubramaniya Nadar College of Engineering,47,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Electrical Engineering,Sri Sivasubramaniya Nadar College of Engineering,47,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,PG,Computer Science and Engineering,Sri Sivasubramaniya Nadar College of Engineering,47,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Data Science,Sri Sivasubramaniya Nadar College of Engineering,47,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Information Security,Sri Sivasubramaniya Nadar College of Engineering,47,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Power Systems,Sri Sivasubramaniya Nadar College of Engineering,47,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Transportation Engineering,Sri Sivasubramaniya Nadar College of Engineering,47,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Biotechnology,Sri Sivasubramaniya Nadar College of Engineering,47,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Manufacturing Engineering,Sri Sivasubramaniya Nadar College of Engineering,47,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Thermal Engineering,Sri Sivasubramaniya Nadar College of Engineering,47,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Machine Design,Sri Sivasubramaniya Nadar College of Engineering,47,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Material Science and Engineering,Sri Sivasubramaniya Nadar College of Engineering,47,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,UG,Electronics and Communication Engineering,Lovely Professional University,48,4.0,1800000.0,1800000.0,5.0,500000.0,0.3888888888888889,3.6
India,Engineering & Technology,UG,Mechanical Engineering,Lovely Professional University,48,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Electrical Engineering,Lovely Professional University,48,4.0,1800000.0,1800000.0,4.0,400000.0,0.1111111111111111,4.5
India,Engineering & Technology,UG,Civil Engineering,Lovely Professional University,48,4.0,1800000.0,1800000.0,3.0,300000.0,-0.16666666666666666,6.0
India,Engineering & Technology,UG,Information Technology,Lovely Professional University,48,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,UG,Computer Science and Engineering,Lovely Professional University,48,4.0,1800000.0,1800000.0,6.0,600000.0,0.6666666666666666,3.0
India,Engineering & Technology,PG,Power Systems,Lovely Professional University,48,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Chemical Engineering,Lovely Professional University,48,2.0,800000.0,800000.0,5.0,500000.0,2.125,1.6
India,Engineering & Technology,PG,Artificial Intelligence,Lovely Professional University,48,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Information Security,Lovely Professional University,48,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Communication Engineering,Lovely Professional University,48,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Computer Science and Engineering,Lovely Professional University,48,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Material Science and Engineering,Lovely Professional University,48,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Control Systems,Lovely Professional University,48,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Machine Design,Lovely Professional University,48,2.0,800000.0,800000.0,4.0,400000.0,1.5,2.0
India,Engineering & Technology,PG,Microelectronics,Lovely Professional University,48,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Manufacturing Engineering,Lovely Professional University,48,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,Biotechnology,Lovely Professional University,48,2.0,800000.0,800000.0,3.0,300000.0,0.875,2.6666666666666665
India,Engineering & Technology,PG,VLSI Design,Lovely Professional University,48,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,UG,B.Tech in Mathematics and Computing,National Institute of Technology Durgapur,49,4.0,1800000.0,1800000.0,13.0,1300000.0,2.611111111111111,1.3846153846153846
India,Engineering & Technology,UG,Bio Technology,National Institute of Technology Durgapur,49,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,PG,Biotechnology ,National Institute of Technology Durgapur,49,5.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,UG,Chemical Engineering,National Institute of Technology Durgapur,49,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,PG,Chemical Engineering ,National Institute of Technology Durgapur,49,5.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,UG,Chemistry,National Institute of Technology Durgapur,49,5.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,UG,Civil Engineering,National Institute of Technology Durgapur,49,4.0,1800000.0,1800000.0,8.0,800000.0,1.2222222222222223,2.25
India,Engineering & Technology,UG,Computer Science and Engineering,National Institute of Technology Durgapur,49,4.0,1800000.0,1800000.0,13.0,1300000.0,2.611111111111111,1.3846153846153846
India,Engineering & Technology,UG,Electrical Engineering,National Institute of Technology Durgapur,49,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,UG,Electronics and Communication Engineering,National Institute of Technology Durgapur,49,4.0,1800000.0,1800000.0,11.0,1100000.0,2.0555555555555554,1.6363636363636365
India,Engineering & Technology,UG,Mechanical Engineering,National Institute of Technology Durgapur,49,4.0,1800000.0,1800000.0,9.0,900000.0,1.5,2.0
India,Engineering & Technology,UG,Metallurgical and Materials Engineering,National Institute of Technology Durgapur,49,4.0,1800000.0,1800000.0,7.0,700000.0,0.9444444444444444,2.5714285714285716
India,Engineering & Technology,PG,Material Science and Engineering,National Institute of Technology Durgapur,49,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Environmental Engineering,National Institute of Technology Durgapur,49,2.0,800000.0,800000.0,7.0,700000.0,3.375,1.1428571428571428
India,Engineering & Technology,PG,Computer Science and Engineering,National Institute of Technology Durgapur,49,2.0,800000.0,800000.0,15.0,1500000.0,8.375,0.5333333333333333
India,Engineering & Technology,PG,Thermal Engineering,National Institute of Technology Durgapur,49,2.0,800000.0,800000.0,9.0,900000.0,4.625,0.8888888888888888
India,Engineering & Technology,PG,Chemical Engineering,National Institute of Technology Durgapur,49,2.0,800000.0,800000.0,8.0,800000.0,4.0,1.0
India,Engineering & Technology,PG,Information Security,National Institute of Technology Durgapur,49,2.0,800000.0,800000.0,13.0,1300000.0,7.125,0.6153846153846154
India,Engineering & Technology,PG,Artificial Intelligence,National Institute of Technology Durgapur,49,2.0,800000.0,800000.0,17.0,1700000.0,9.625,0.47058823529411764
India,Engineering & Technology,PG,Microelectronics,National Institute of Technology Durgapur,49,2.0,800000.0,800000.0,15.0,1500000.0,8.375,0.5333333333333333
